MoleculeId,PredictedProbability
109,0.9711544513702393
110,0.043073225766420364
111,0.4133607745170593
112,0.8911864757537842
113,0.09094050526618958
114,0.9490135908126831
115,0.9321699142456055
116,0.08599948137998581
117,0.9521999359130859
118,0.09195317327976227
119,0.5617664456367493
120,0.47115248441696167
121,0.21035537123680115
122,0.11763399094343185
123,0.8407971262931824
124,0.4973788559436798
125,0.33807244896888733
126,0.44228222966194153
127,0.4278517961502075
128,0.49388301372528076
129,0.5213160514831543
130,0.09989837557077408
131,0.00968210119754076
132,0.6241205334663391
133,0.17016245424747467
134,0.9236429929733276
135,0.2659827768802643
136,0.9559964537620544
137,0.019397621974349022
138,0.8550096154212952
139,0.895225465297699
140,0.7293699979782104
141,0.8242250084877014
142,0.9862605929374695
143,0.6860135793685913
144,0.078717440366745
145,0.9230188727378845
146,0.13568882644176483
147,0.41874441504478455
148,0.908190906047821
149,0.7571544051170349
150,0.19186577200889587
151,0.2289038449525833
152,0.8499809503555298
153,0.4696146845817566
154,0.936875581741333
155,0.9484711289405823
156,0.7308740019798279
157,0.7561100721359253
158,0.8788847923278809
159,0.3308113217353821
160,0.020616212859749794
161,0.7000858783721924
162,0.05952617898583412
163,0.09863854199647903
164,0.952584981918335
165,0.8959504961967468
166,0.2882787883281708
167,0.47412607073783875
168,0.9062998294830322
169,0.3275323510169983
170,0.8556888699531555
171,0.9657424688339233
172,0.9220730066299438
173,0.4143836200237274
174,0.7603317499160767
175,0.16736474633216858
176,0.909022331237793
177,0.42347341775894165
178,0.1888515204191208
179,0.4440290331840515
180,0.23471738398075104
181,0.284268856048584
182,0.8694784641265869
183,0.6784693002700806
184,0.15187335014343262
185,0.8720305562019348
186,0.4911804795265198
187,0.8886222243309021
188,0.34354233741760254
189,0.7712908387184143
190,0.8239795565605164
191,0.3565244972705841
192,0.7391189336776733
193,0.3567489683628082
194,0.7247900366783142
195,0.965025782585144
196,0.24245209991931915
197,0.9630671739578247
198,0.8168779015541077
199,0.42904359102249146
200,0.6723407506942749
201,0.748589038848877
202,0.1778172105550766
203,0.6570681929588318
204,0.11182580143213272
205,0.9042653441429138
206,0.7713269591331482
207,0.5148857831954956
208,0.983819305896759
209,0.8963824510574341
210,0.15597443282604218
211,0.899271547794342
212,0.8487261533737183
213,0.7296352386474609
214,0.03990453854203224
215,0.817847490310669
216,0.9334532022476196
217,0.6718741655349731
218,0.486586332321167
219,0.7729895710945129
220,0.28678297996520996
221,0.8364107012748718
222,0.3889571726322174
223,0.22791698575019836
224,0.8640507459640503
225,0.36789706349372864
226,0.5626434683799744
227,0.38601770997047424
228,0.8788251876831055
229,0.20687367022037506
230,0.6695635318756104
231,0.6027695536613464
232,0.907808780670166
233,0.886907160282135
234,0.07330755889415741
235,0.430714875459671
236,0.8285192251205444
237,0.4691942036151886
238,0.2451082170009613
239,0.8895167112350464
240,0.7846506834030151
241,0.4191524088382721
242,0.015665560960769653
243,0.15935547649860382
244,0.7914345860481262
245,0.4845786690711975
246,0.9197195768356323
247,0.11642912030220032
248,0.17179414629936218
249,0.9509170651435852
250,0.12074083834886551
251,0.7531653642654419
252,0.5697656869888306
253,0.3771856129169464
254,0.8107064366340637
255,0.9482641220092773
256,0.8360872268676758
257,0.05981099605560303
258,0.0645468458533287
259,0.2586215138435364
260,0.047905921936035156
261,0.030591942369937897
262,0.08868300914764404
263,0.21319891512393951
264,0.4250100255012512
265,0.12740390002727509
266,0.46687912940979004
267,0.5478357076644897
268,0.15740960836410522
269,0.8209511637687683
270,0.6830866932868958
271,0.9706779718399048
272,0.9549826979637146
273,0.5604144930839539
274,0.3091394007205963
275,0.33759257197380066
276,0.28322258591651917
277,0.8215512037277222
278,0.23046718537807465
279,0.5511819124221802
280,0.3755359649658203
281,0.06986802071332932
282,0.9562079906463623
283,0.7160467505455017
284,0.02489956095814705
285,0.6978927850723267
286,0.9720242023468018
287,0.8956823348999023
288,0.6504682898521423
289,0.7995746731758118
290,0.37035679817199707
291,0.2685234248638153
292,0.409990519285202
293,0.5712260603904724
294,0.7413134574890137
295,0.020886989310383797
296,0.435857892036438
297,0.012069683521986008
298,0.4686908423900604
299,0.6434572339057922
300,0.974026083946228
301,0.3950771987438202
302,0.06534393876791
303,0.7080065011978149
304,0.9867940545082092
305,0.9777296185493469
306,0.8501715064048767
307,0.04578626900911331
308,0.9160091876983643
309,0.24851247668266296
310,0.9845821261405945
311,0.9405553340911865
312,0.8026233315467834
313,0.8742564916610718
314,0.14714176952838898
315,0.916104257106781
316,0.2118576318025589
317,0.9402902722358704
318,0.3293149769306183
319,0.2311532348394394
320,0.09793094545602798
321,0.32634323835372925
322,0.665905237197876
323,0.8648390173912048
324,0.3262096345424652
325,0.20371168851852417
326,0.9535288214683533
327,0.8926860094070435
328,0.9378283023834229
329,0.5433416962623596
330,0.8245532512664795
331,0.7193136215209961
332,0.8111782670021057
333,0.46431684494018555
334,0.3406333923339844
335,0.8030829429626465
336,0.6717357039451599
337,0.8173691630363464
338,0.051349736750125885
339,0.0182393379509449
340,0.95392906665802
341,0.783610463142395
342,0.7709394097328186
343,0.12527279555797577
344,0.2957528829574585
345,0.9183502793312073
346,0.9536855816841125
347,0.23526540398597717
348,0.17326605319976807
349,0.3642226755619049
350,0.9157036542892456
351,0.3399093747138977
352,0.5055648684501648
353,0.9395865201950073
354,0.008467665873467922
355,0.6471797227859497
356,0.5478050112724304
357,0.8996883034706116
358,0.23805493116378784
359,0.1721697300672531
360,0.8255868554115295
361,0.6592456698417664
362,0.8466163277626038
363,0.8311586380004883
364,0.42111021280288696
365,0.9301190376281738
366,0.7821191549301147
367,0.8066425323486328
368,0.44154834747314453
369,0.026791030541062355
370,0.15603619813919067
371,0.6470842957496643
372,0.23123478889465332
373,0.48120594024658203
374,0.1775752753019333
375,0.5026678442955017
376,0.9381705522537231
377,0.8032540678977966
378,0.6861043572425842
379,0.9096614122390747
380,0.017511960119009018
381,0.9155876040458679
382,0.9540409445762634
383,0.8660892844200134
384,0.7120391130447388
385,0.8721317648887634
386,0.747426450252533
387,0.060249850153923035
388,0.12349744141101837
389,0.07310812175273895
390,0.7901617288589478
391,0.4715595245361328
392,0.27980929613113403
393,0.59786057472229
394,0.7937025427818298
395,0.9484711289405823
396,0.11385995149612427
397,0.5538579821586609
398,0.14751678705215454
399,0.6423793435096741
400,0.7097073793411255
401,0.8953585624694824
402,0.7692722082138062
403,0.3208920657634735
404,0.8994529843330383
405,0.7731689810752869
406,0.247370183467865
407,0.9377405643463135
408,0.5618174076080322
409,0.14701783657073975
410,0.18667301535606384
411,0.9005046486854553
412,0.8419913053512573
413,0.8300449848175049
414,0.2393462359905243
415,0.7344546318054199
416,0.9738999009132385
417,0.5079308152198792
418,0.9161191582679749
419,0.2959533631801605
420,0.6441629528999329
421,0.1566711962223053
422,0.6552354097366333
423,0.7080633044242859
424,0.6357993483543396
425,0.9593703746795654
426,0.15608081221580505
427,0.7930198907852173
428,0.7553972005844116
429,0.7291787266731262
430,0.058741968125104904
431,0.5242294073104858
432,0.6117332577705383
433,0.1350628137588501
434,0.2979258894920349
435,0.3744291067123413
436,0.0944589227437973
437,0.2398083657026291
438,0.6365162134170532
439,0.005078010261058807
440,0.23855610191822052
441,0.6997944116592407
442,0.8828805088996887
443,0.9719201922416687
444,0.21006189286708832
445,0.7339551448822021
446,0.8477128148078918
447,0.18825817108154297
448,0.24401552975177765
449,0.0309817623347044
450,0.9039209485054016
451,0.8011608123779297
452,0.9444635510444641
453,0.3157571256160736
454,0.7525190114974976
455,0.778985857963562
456,0.6535844206809998
457,0.6518046259880066
458,0.7010945081710815
459,0.20451128482818604
460,0.8366105556488037
461,0.5196425914764404
462,0.8509800434112549
463,0.8323333263397217
464,0.879972517490387
465,0.599317729473114
466,0.18334656953811646
467,0.3897043764591217
468,0.6464244723320007
469,0.8207362294197083
470,0.2469666600227356
471,0.1436311900615692
472,0.9805528521537781
473,0.033791523426771164
474,0.5791835784912109
475,0.3146609961986542
476,0.26553070545196533
477,0.7810274362564087
478,0.22940689325332642
479,0.10485837608575821
480,0.312782883644104
481,0.3614126443862915
482,0.4889547824859619
483,0.7232611775398254
484,0.8676745295524597
485,0.16902677714824677
486,0.8766056895256042
487,0.5474651455879211
488,0.30834460258483887
489,0.7278355956077576
490,0.7880758047103882
491,0.27549174427986145
492,0.8378920555114746
493,0.9444635510444641
494,0.8652187585830688
495,0.4569879472255707
496,0.755497395992279
497,0.04077959805727005
498,0.39342042803764343
499,0.622145414352417
500,0.08573880791664124
501,0.883365273475647
502,0.8398624062538147
503,0.4613126516342163
504,0.0908452719449997
505,0.772063672542572
506,0.6535061597824097
507,0.20933429896831512
508,0.35003823041915894
509,0.2927902936935425
510,0.20900267362594604
511,0.9503411650657654
512,0.5660254955291748
513,0.460830956697464
514,0.8109692931175232
515,0.8973338603973389
516,0.04414593428373337
517,0.66736900806427
518,0.013185661286115646
519,0.36965397000312805
520,0.8744412660598755
521,0.6835300922393799
522,0.771266758441925
523,0.9048216938972473
524,0.3746051788330078
525,0.6331605911254883
526,0.2889699339866638
527,0.9165603518486023
528,0.7257703542709351
529,0.04231441393494606
530,0.15523745119571686
531,0.6879657506942749
532,0.1424475610256195
533,0.942249596118927
534,0.021206995472311974
535,0.6511319875717163
536,0.07723911106586456
537,0.9412187337875366
538,0.2474929690361023
539,0.8899722695350647
540,0.19998760521411896
541,0.057970643043518066
542,0.2286900281906128
543,0.803594172000885
544,0.5875751376152039
545,0.8273242712020874
546,0.7098941206932068
547,0.81999671459198
548,0.3123413920402527
549,0.7916298508644104
550,0.8638984560966492
551,0.8484724760055542
552,0.3528086245059967
553,0.13534151017665863
554,0.2807813286781311
555,0.01882397197186947
556,0.9610829949378967
557,0.48017603158950806
558,0.43206679821014404
559,0.8277114629745483
560,0.9493366479873657
561,0.9568703770637512
562,0.9809609651565552
563,0.7292967438697815
564,0.5729469656944275
565,0.1640487164258957
566,0.21546001732349396
567,0.4954599142074585
568,0.846167266368866
569,0.7870276570320129
570,0.1681378334760666
571,0.2913248538970947
572,0.913888692855835
573,0.15318100154399872
574,0.9806963801383972
575,0.3936128616333008
576,0.7773674726486206
577,0.9143101572990417
578,0.1691809594631195
579,0.49703484773635864
580,0.12477400153875351
581,0.8612388968467712
582,0.912966251373291
583,0.04531611502170563
584,0.8745583295822144
585,0.5903366208076477
586,0.7049863934516907
587,0.9367632269859314
588,0.20391631126403809
589,0.4173664450645447
590,0.9422472715377808
591,0.8861127495765686
592,0.07495470345020294
593,0.9081708788871765
594,0.9424728751182556
595,0.6410861015319824
596,0.34300851821899414
597,0.24577374756336212
598,0.8682106733322144
599,0.9444277882575989
600,0.46861448884010315
601,0.5835091471672058
602,0.21844477951526642
603,0.842997670173645
604,0.4846043586730957
605,0.6049208641052246
606,0.09635883569717407
607,0.7103029489517212
608,0.44805213809013367
609,0.05586535111069679
610,0.5400030612945557
611,0.7964396476745605
612,0.9319732189178467
613,0.12554405629634857
614,0.859239935874939
615,0.9359133243560791
616,0.4873530864715576
617,0.5822505950927734
618,0.9194230437278748
619,0.022025765851140022
620,0.3012239336967468
621,0.7198215126991272
622,0.955306887626648
623,0.27876895666122437
624,0.08424866944551468
625,0.11295495927333832
626,0.8900156021118164
627,0.0598246306180954
628,0.35907694697380066
629,0.3004343807697296
630,0.028659092262387276
631,0.14025093615055084
632,0.5127591490745544
633,0.8299452066421509
634,0.5988602638244629
635,0.9099676012992859
636,0.9301607012748718
637,0.912041962146759
638,0.10400278121232986
639,0.9225162267684937
640,0.22821220755577087
641,0.1245557889342308
642,0.6352916955947876
643,0.2519313097000122
644,0.06049878150224686
645,0.3656744956970215
646,0.6838535666465759
647,0.24751175940036774
648,0.939759373664856
649,0.5625014305114746
650,0.5699622631072998
651,0.8584408164024353
652,0.1206887811422348
653,0.206124410033226
654,0.2291383445262909
655,0.03263096883893013
656,0.9577925801277161
657,0.6456204056739807
658,0.28661811351776123
659,0.6152722239494324
660,0.15882696211338043
661,0.28138530254364014
662,0.3388948142528534
663,0.06982836872339249
664,0.884499192237854
665,0.8588759303092957
666,0.7676604390144348
667,0.15843991935253143
668,0.8474788069725037
669,0.08806263655424118
670,0.7091166973114014
671,0.2858526408672333
672,0.9071760773658752
673,0.8646140098571777
674,0.9297220706939697
675,0.6830866932868958
676,0.013511477038264275
677,0.4870568811893463
678,0.3965025544166565
679,0.8779804706573486
680,0.05803262069821358
681,0.23208272457122803
682,0.5373026728630066
683,0.23433521389961243
684,0.9656581878662109
685,0.7433689832687378
686,0.37884852290153503
687,0.3061230778694153
688,0.7377501130104065
689,0.1474693864583969
690,0.7868538498878479
691,0.7452934384346008
692,0.6320589184761047
693,0.7559864521026611
694,0.731550395488739
695,0.10566569119691849
696,0.4180488884449005
697,0.8891226649284363
698,0.543276846408844
699,0.9051209092140198
700,0.9222332835197449
701,0.2786538898944855
702,0.2502160966396332
703,0.8646857738494873
704,0.90186607837677
705,0.8462648391723633
706,0.0892578586935997
707,0.8897426724433899
708,0.5950554013252258
709,0.9010533690452576
710,0.8152244091033936
711,0.00878742802888155
712,0.7100270986557007
713,0.2777988016605377
714,0.2864939272403717
715,0.8311595916748047
716,0.7160467505455017
717,0.560925304889679
718,0.9547445178031921
719,0.9783193469047546
720,0.4765039384365082
721,0.9161014556884766
722,0.7576597332954407
723,0.6557062268257141
724,0.5007373094558716
725,0.5234143137931824
726,0.07907339185476303
727,0.052812233567237854
728,0.36070874333381653
729,0.08180051296949387
730,0.7320832014083862
731,0.5898889899253845
732,0.7518848776817322
733,0.7958903312683105
734,0.046371713280677795
735,0.4785149395465851
736,0.13462232053279877
737,0.06435126811265945
738,0.34549158811569214
739,0.9900757670402527
740,0.9233624935150146
741,0.8471742868423462
742,0.6458501219749451
743,0.01932685635983944
744,0.9108484387397766
745,0.5270611047744751
746,0.15518194437026978
747,0.18906466662883759
748,0.8116511702537537
749,0.5289089679718018
750,0.7988032102584839
751,0.032138388603925705
752,0.8747732043266296
753,0.9103698134422302
754,0.7928333878517151
755,0.8343315720558167
756,0.8498420119285583
757,0.7907072305679321
758,0.15201100707054138
759,0.9706441760063171
760,0.8860334157943726
761,0.6866497993469238
762,0.9115685820579529
763,0.9390983581542969
764,0.7691991925239563
765,0.7154525518417358
766,0.4758802652359009
767,0.15373677015304565
768,0.6127851009368896
769,0.6381294131278992
770,0.8148083686828613
771,0.036044541746377945
772,0.5475119352340698
773,0.24185237288475037
774,0.09887053072452545
775,0.9585145711898804
776,0.9570003747940063
777,0.5170785188674927
778,0.39697691798210144
779,0.10407447814941406
780,0.8940051198005676
781,0.91034334897995
782,0.748081624507904
783,0.0862739235162735
784,0.9926464557647705
785,0.1566598117351532
786,0.8962752819061279
787,0.6940054893493652
788,0.3216457664966583
789,0.06978709250688553
790,0.10648825764656067
791,0.3123295307159424
792,0.020911918953061104
793,0.055656492710113525
794,0.14341989159584045
795,0.6419013738632202
796,0.7865627408027649
797,0.6967442035675049
798,0.7159720063209534
799,0.8350803256034851
800,0.952075719833374
801,0.03482965752482414
802,0.8223949074745178
803,0.7384556531906128
804,0.9193108677864075
805,0.885627031326294
806,0.2972913384437561
807,0.6832666993141174
808,0.11868532001972198
809,0.3957400619983673
810,0.2150704711675644
811,0.7905420660972595
812,0.8272988200187683
813,0.7551060914993286
814,0.965606153011322
815,0.27972593903541565
816,0.8073071837425232
817,0.0787871852517128
818,0.7741706371307373
819,0.7252722978591919
820,0.9072362780570984
821,0.022554542869329453
822,0.5777779221534729
823,0.010789726860821247
824,0.17315258085727692
825,0.24091875553131104
826,0.9519115090370178
827,0.1872943490743637
828,0.8817214369773865
829,0.8619716167449951
830,0.9459717869758606
831,0.8251199126243591
832,0.8626651167869568
833,0.1254722774028778
834,0.9719380736351013
835,0.13529722392559052
836,0.5824938416481018
837,0.9171192049980164
838,0.1278538554906845
839,0.7346311211585999
840,0.24476461112499237
841,0.7617292404174805
842,0.05388869717717171
843,0.060952771455049515
844,0.4948267638683319
845,0.9029322266578674
846,0.895529568195343
847,0.8219021558761597
848,0.5418379902839661
849,0.22971294820308685
850,0.30380862951278687
851,0.763484537601471
852,0.9481722712516785
853,0.8814717531204224
854,0.1627846211194992
855,0.7914707660675049
856,0.2084117978811264
857,0.6357195377349854
858,0.9592708945274353
859,0.1860409528017044
860,0.15014801919460297
861,0.7640961408615112
862,0.7972948551177979
863,0.429267942905426
864,0.752220630645752
865,0.05471948906779289
866,0.060428205877542496
867,0.9132830500602722
868,0.26147347688674927
869,0.826050341129303
870,0.691791832447052
871,0.4828512668609619
872,0.6502416133880615
873,0.8554177284240723
874,0.11716275662183762
875,0.9550089836120605
876,0.6495234370231628
877,0.3906686007976532
878,0.8609650731086731
879,0.8094503283500671
880,0.1509309858083725
881,0.8147764205932617
882,0.37888383865356445
883,0.9021915793418884
884,0.1954604834318161
885,0.039788246154785156
886,0.224777489900589
887,0.5917189717292786
888,0.7650277018547058
889,0.21915948390960693
890,0.05142749100923538
891,0.2577391266822815
892,0.49123695492744446
893,0.8689661026000977
894,0.44095906615257263
895,0.8093897104263306
896,0.7403513789176941
897,0.8557881116867065
898,0.38164418935775757
899,0.2281932830810547
900,0.7891479730606079
901,0.01990141160786152
902,0.3134803771972656
903,0.2765321135520935
904,0.9610146880149841
905,0.9022002220153809
906,0.6083576083183289
907,0.06952875107526779
908,0.788464367389679
909,0.9508797526359558
910,0.19822363555431366
911,0.562815248966217
912,0.8727339506149292
913,0.8926669359207153
914,0.2765471637248993
915,0.8197822570800781
916,0.7327764630317688
917,0.26129138469696045
918,0.19046515226364136
919,0.40139907598495483
920,0.06448878347873688
921,0.6749366521835327
922,0.8033837080001831
923,0.1444503366947174
924,0.4993651807308197
925,0.9486917853355408
926,0.284457266330719
927,0.3248218595981598
928,0.056057095527648926
929,0.058309148997068405
930,0.9276816844940186
931,0.048411719501018524
932,0.19380775094032288
933,0.11861185729503632
934,0.8626272082328796
935,0.769546389579773
936,0.04182414710521698
937,0.8405000567436218
938,0.679391622543335
939,0.9188610911369324
940,0.44758692383766174
941,0.9352988004684448
942,0.24272845685482025
943,0.08419812470674515
944,0.4132087230682373
945,0.5610356330871582
946,0.7340874075889587
947,0.24660396575927734
948,0.8908876776695251
949,0.1630869209766388
950,0.8263319730758667
951,0.7696095108985901
952,0.6313284635543823
953,0.04699630290269852
954,0.07079365849494934
955,0.006620399188250303
956,0.09489385038614273
957,0.870155930519104
958,0.22426573932170868
959,0.23546403646469116
960,0.3111799359321594
961,0.21366362273693085
962,0.7886763215065002
963,0.8835150003433228
964,0.9510393142700195
965,0.19559602439403534
966,0.41610217094421387
967,0.34728163480758667
968,0.8844404220581055
969,0.05559781566262245
970,0.08511068671941757
971,0.20072618126869202
972,0.5423424243927002
973,0.9353699088096619
974,0.8498799800872803
975,0.7752824425697327
976,0.4805960953235626
977,0.8956803679466248
978,0.036234647035598755
979,0.8402231335639954
980,0.20080099999904633
981,0.05646423250436783
982,0.07763827592134476
983,0.8333354592323303
984,0.9344865083694458
985,0.44635242223739624
986,0.1642129272222519
987,0.8147778511047363
988,0.8129479289054871
989,0.03475835174322128
990,0.4960954487323761
991,0.9120316505432129
992,0.06928864121437073
993,0.7620965838432312
994,0.24294154345989227
995,0.3149423897266388
996,0.9123210906982422
997,0.6263982653617859
998,0.16600477695465088
999,0.706915557384491
1000,0.8237512111663818
1001,0.08034200221300125
1002,0.5550552606582642
1003,0.9504143595695496
1004,0.6765928864479065
1005,0.9104486703872681
1006,0.28722068667411804
1007,0.658117413520813
1008,0.9182747602462769
1009,0.555374801158905
1010,0.26793044805526733
1011,0.1179327592253685
1012,0.40932193398475647
1013,0.45662784576416016
1014,0.4366859197616577
1015,0.052162785083055496
1016,0.8763706088066101
1017,0.05269371345639229
1018,0.6555388569831848
1019,0.901511549949646
1020,0.06619161367416382
1021,0.12462674081325531
1022,0.9254561066627502
1023,0.8533815145492554
1024,0.8630246520042419
1025,0.7420310974121094
1026,0.45226940512657166
1027,0.32888224720954895
1028,0.7733939290046692
1029,0.9489487409591675
1030,0.9040336012840271
1031,0.6454581022262573
1032,0.3304528295993805
1033,0.6993768215179443
1034,0.37714511156082153
1035,0.8985697031021118
1036,0.6430980563163757
1037,0.3459143340587616
1038,0.6967440843582153
1039,0.451038658618927
1040,0.35131242871284485
1041,0.19932995736598969
1042,0.8687430620193481
1043,0.9535400867462158
1044,0.1921050101518631
1045,0.23910026252269745
1046,0.9514369964599609
1047,0.977114737033844
1048,0.38765668869018555
1049,0.10698240995407104
1050,0.9566205143928528
1051,0.1080395057797432
1052,0.25374677777290344
1053,0.8980103135108948
1054,0.8251132369041443
1055,0.7825242877006531
1056,0.9888064861297607
1057,0.08671384304761887
1058,0.7797425985336304
1059,0.1714387983083725
1060,0.48920005559921265
1061,0.214579239487648
1062,0.17064400017261505
1063,0.994118332862854
1064,0.12210609763860703
1065,0.4303540885448456
1066,0.6319436430931091
1067,0.4196092486381531
1068,0.8982177972793579
1069,0.14586091041564941
1070,0.17375092208385468
1071,0.3989599347114563
1072,0.7960811257362366
1073,0.9706441760063171
1074,0.8069710731506348
1075,0.780051589012146
1076,0.9101923108100891
1077,0.8551336526870728
1078,0.36263135075569153
1079,0.8764464855194092
1080,0.8691134452819824
1081,0.8604405522346497
1082,0.2971499264240265
1083,0.6036773920059204
1084,0.6609073877334595
1085,0.05392906814813614
1086,0.6052045226097107
1087,0.07185086607933044
1088,0.927203357219696
1089,0.9675828814506531
1090,0.193588525056839
1091,0.6841843724250793
1092,0.90592360496521
1093,0.9631854891777039
1094,0.8687819838523865
1095,0.8222557306289673
1096,0.8232632279396057
1097,0.7982869148254395
1098,0.5382498502731323
1099,0.19920466840267181
1100,0.8993819952011108
1101,0.04704751819372177
1102,0.8856838941574097
1103,0.874631941318512
1104,0.24468228220939636
1105,0.018087809905409813
1106,0.8250272274017334
1107,0.4557265639305115
1108,0.17621652781963348
1109,0.060919616371393204
1110,0.936234712600708
1111,0.04730549082159996
1112,0.8731473684310913
1113,0.9315274953842163
1114,0.02431698888540268
1115,0.956307590007782
1116,0.09858585149049759
1117,0.7878677845001221
1118,0.0810641422867775
1119,0.06853149086236954
1120,0.1449970006942749
1121,0.7972948551177979
1122,0.6578500270843506
1123,0.9136741757392883
1124,0.49399974942207336
1125,0.13270404934883118
1126,0.9315776228904724
1127,0.10676365345716476
1128,0.5749081969261169
1129,0.07150301337242126
1130,0.3439728021621704
1131,0.07609768956899643
1132,0.7380422353744507
1133,0.8759641647338867
1134,0.8763316869735718
1135,0.2567834258079529
1136,0.09516338258981705
1137,0.6376014947891235
1138,0.3852649927139282
1139,0.8911797404289246
1140,0.2747197151184082
1141,0.5603502988815308
1142,0.8290657997131348
1143,0.5245088934898376
1144,0.6149647831916809
1145,0.5814388394355774
1146,0.9449774026870728
1147,0.8487840890884399
1148,0.10933219641447067
1149,0.574784517288208
1150,0.9445041418075562
1151,0.6391524076461792
1152,0.7794020175933838
1153,0.22414426505565643
1154,0.9239108562469482
1155,0.782301664352417
1156,0.674864649772644
1157,0.0931006520986557
1158,0.29474136233329773
1159,0.012390668503940105
1160,0.8660097122192383
1161,0.3384581506252289
1162,0.915306568145752
1163,0.8763077855110168
1164,0.10821817815303802
1165,0.5464679002761841
1166,0.27777644991874695
1167,0.9011176824569702
1168,0.06312687695026398
1169,0.9436424970626831
1170,0.024288829416036606
1171,0.8840706944465637
1172,0.7657306790351868
1173,0.30624285340309143
1174,0.6145063042640686
1175,0.9595022797584534
1176,0.10477209836244583
1177,0.528994619846344
1178,0.6706748604774475
1179,0.3224031925201416
1180,0.06426950544118881
1181,0.835943877696991
1182,0.7221390008926392
1183,0.8557668924331665
1184,0.060969773679971695
1185,0.8500754237174988
1186,0.46317189931869507
1187,0.5026347041130066
1188,0.2889658510684967
1189,0.861676812171936
1190,0.3628343343734741
1191,0.13952189683914185
1192,0.8494096994400024
1193,0.8579978346824646
1194,0.20110416412353516
1195,0.5346020460128784
1196,0.03621689975261688
1197,0.9896124005317688
1198,0.9685084223747253
1199,0.9556795358657837
1200,0.37282079458236694
1201,0.9300189018249512
1202,0.6945590972900391
1203,0.8689661026000977
1204,0.5909177660942078
1205,0.3773055970668793
1206,0.900937557220459
1207,0.19544771313667297
1208,0.9398635029792786
1209,0.22080425918102264
1210,0.9599725604057312
1211,0.030731886625289917
1212,0.8723701238632202
1213,0.1337060034275055
1214,0.589540421962738
1215,0.4866560995578766
1216,0.9147759675979614
1217,0.5373257994651794
1218,0.7303165793418884
1219,0.845181941986084
1220,0.3763563334941864
1221,0.8266032934188843
1222,0.9767214059829712
1223,0.5459186434745789
1224,0.7734208703041077
1225,0.852616548538208
1226,0.21569892764091492
1227,0.940076470375061
1228,0.7003326416015625
1229,0.9588662981987
1230,0.7041265964508057
1231,0.9234139323234558
1232,0.8878834843635559
1233,0.8319305777549744
1234,0.1658320277929306
1235,0.44196727871894836
1236,0.7973098158836365
1237,0.30029788613319397
1238,0.8437463641166687
1239,0.697669506072998
1240,0.04441637173295021
1241,0.9257230758666992
1242,0.22070494294166565
1243,0.1866968423128128
1244,0.001813064212910831
1245,0.6407216191291809
1246,0.18920552730560303
1247,0.049806397408246994
1248,0.258798748254776
1249,0.9423232674598694
1250,0.7769153714179993
1251,0.06267977505922318
1252,0.2416142225265503
1253,0.6572557687759399
1254,0.05586691200733185
1255,0.760627269744873
1256,0.9293525218963623
